signature,beneficiary,mint,amount
5z469qgyeBh5HgHZ7N8QG9GDtHK3GQbEM6LwYvGx8RjMVoddhwZ4VyZqahM8XS55rLR7j431oxJp4ycAPirtbj8r,ByL8L3Ns8hfy17TUNcKiKjQgnLEHgHcPBpekAdnuyeM4,So11111111111111111111111111111111111111112,2.519000000000826e-05
4wChw45rfP7ssBaPT11AkAb97t4qquZp8hShxQSC2ceWLQcUUGQMzEp2HrMupXcZx8KL7oepP8VWj6CN7d8xDWi1,ByL8L3Ns8hfy17TUNcKiKjQgnLEHgHcPBpekAdnuyeM4,So11111111111111111111111111111111111111112,1.589600000001523e-05
5ad9MWVn429kNGgCMGciKW8xtva4f3rs8LLu7YuDcWioFFTz2Svf2MAmczLGnvmzWFC6J2EnEEgNzUARwAtaim23,EuLceVgXMaJNPT7C88pnL7DRWcf1poy9BCeWY1GL8Agd,So11111111111111111111111111111111111111112,6.006000000000067e-05
5K6Wrufc1LFJSgiCkgYA9b1keK5TPEUMVQSkPCvrhhKRXezxgPrwJ3YyAHDwXe68dxHBLzFB9UeVUiPhRDW9hkco,6S1KwaVu62foyfNz4vQggEuCRLCvzKLYBRm5nRhSE98V,So11111111111111111111111111111111111111112,2.5460000000004923e-05
2jPTuDDcmhcTWQneM8qCGvTRUnnQb1e7dxJe2LvyK8LbjfZ4ygpssxAqNQmiJY7M7VJTqHZNTwFBkCa3jSGBWqeR,bobCPc5nqVoX7r8gKzCMPLrKjFidjnSCrAdcYGCH2Ye,So11111111111111111111111111111111111111112,0.30563961100000014
2c8GWjcqf5PrMWtWTyCiprqtV6zTwcG5DTiYg57gETdfMjCYSvRQYhD12kFD5foZUFzkubW9vhWDTuVmDrM6kKtb,21Dx9HDbLa7ouArk5cZdZLc7z5JmsWd4w4UmCmiaCx4r,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.005395999999997514
5Kaxi8aa8Ds5vSh1rs7qqackWcgmo1gZugG15bNjJefVbshzPC3j9EoFKXePxy3FaYgNqYVZUiRcSFZmAKPKe7su,A7FMMgue4aZmPLLoutVtbC7gJcyqkHybUieiaDg9aaVE,So11111111111111111111111111111111111111112,0.9353259449999989
3cQPNLUM1GBJzwojkZyy1dSwccphUXax6tXHCGPgcb7vXt8FeKSLG2etGZtwg2dDT981WFH2hNb6hBGWhreRhUYW,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,2.192000000000166e-05
2BJtw1sPfPmSFWhFhdNjgc5a8qUnusSxfVhYpbphPmH1N6k8iFce4ndRmRzUpAGLXqmP5YVx4fXiRXZniCD4ujTs,4ywa3NKfWRX3jpMxWydiWzELuSbdDUhTV5QnoGexjV3e,So11111111111111111111111111111111111111112,0.09153447700000017
4LfEe4Ss369R7ic4f5GiDGrnjEwmXBPSvZj8Ka2xUzYe7AqpCayH6p1yJDuSDUXdU7VxvJt83hmhr2dmTqDVxyQS,4ywa3NKfWRX3jpMxWydiWzELuSbdDUhTV5QnoGexjV3e,So11111111111111111111111111111111111111112,0.01607165599999938
2t9rJmgSAPz5BGhK3sBmN48SHHmurvf8BXhxbXjJd11thEHY3jqtsto4ULdGifWdR1hYcC9kRD9n8zXE8QTSF6Th,EQP1pchYNsPbXUVPaDigPitq1GfUUK5XrK7xcfGPos6o,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.7991589999999746
4fW94zvuwFV1Ki5yZCxTYwYAoHvZ4eoiL1UWBnr1NSeBBoSfP1iq58T8SLwo8eQqX8o4bigE2dt2ZaiBAStzzpL7,9puFWti8U37C8kdgoiQddN7ZGLeTfAsMiqe54TiDXM6u,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.015954000000022
2ctgGrViJYaYSVDzvLu9QgT7hd6Hw19EcNPocVxqHvuzEn5u5iVUnhFieFYWUS1UKjSgD1sTnGn1nigvUCwrFCYv,A7FMMgue4aZmPLLoutVtbC7gJcyqkHybUieiaDg9aaVE,So11111111111111111111111111111111111111112,0.020310092000000002
4Ut7iWajua46bvGzanqPHmBd9AHDhvpoAFbgDo2z5CSMwuAfSRjVXTyrpsxABZYvfKUymPKhPs1Lct9CVCytVoFL,CVyXpJN1X3UQpgtV2YvmSkcSK4YLZHEY1ycRHcz7eiid,So11111111111111111111111111111111111111112,7.399000000019029e-06
Coip4aZ1fRiHD9zQm4bbeYBvkwi6UyXJ8fELyXUxfJ5DVRAbi1iKHLh5URZuzwXK9JTyuTn6Gm6K47fNgpR6nkK,DrdCYPjXsixUnNofJgvqGnSciN3TpTT5UPfMM6YQCsVc,So11111111111111111111111111111111111111112,0.00022211199999944142
3WZgX95qSUQ3fEmLTA3b8z6BWQi7e9Q7Vm38NXQbNkmTXvm8zWDR4851Z7a4y5sixi3SzK3ug7bS6rsAr3yXo4M7,dexvcNUf31JyHkxcsceWpqGErhXe5Eu5QWLe993m1Pu,So11111111111111111111111111111111111111112,0.011632086000000097
NRFWyesVH3xogQPqG21DMoV2EM3n68Py474GgDVTdFUxB86v68FuodjVjXTei7YkK6VXGE7Ks6Td36hewzURb1o,ANwWDBtanRCF895L5SgjY79AQKJXwG5LdKYfTmQC1pnf,So11111111111111111111111111111111111111112,0.0003171149999943168
5cYcNJ4p91Y955tPHw2sAY473dCkNVLgRcmqm16y363AURnTUvEwcC1vMGEFPLgmaXrjikpsNi4nW5cCDeSts5oo,FTAeo6dUxFwasXvmxvSDtLouGkw5y8xdaRRxgiKRCweK,So11111111111111111111111111111111111111112,0.004154192999999973
2kseJU3odT8PPAN8b9GAe7rrQSyqwZJtp4eKWbD5xi2pwvzY1qo5QeTMAMNddjVX3AeKXV38Je15ibN9g3VV3wbj,YcjUULpoURFD8TVwDZC8Wsk4RbAY5L62TH3rJoaFFTk,So11111111111111111111111111111111111111112,0.003055507000000013
5urKrmgNpQNUh8kbhY5NYT1MiWBSRNPkRPfq3WwMg7o1Zb4BD1TntY3PNsWynGJX5TQ1M3hhodYTM2NyTQ99Pq84,6zhK4gpohxPyk7fd4nTqWMgqLJVZshivxe7r7G9EdTgf,So11111111111111111111111111111111111111112,0.002075286999999995
2YJY1CuHZHFQoDkXQRZGsKA722vqyGC3KSDLZNAspw64rP2Y5W4Mg9Pke4SeMQrDqeCcs3LVn6cbW16BD63Tcq8a,CbNMHuRaj6DHDzrEn9qDzJC2yo69rb6sntXGpzjhaCs,So11111111111111111111111111111111111111112,0.001514678000000047
2TeHtcnu5ggFCoNds28BesAzWNY9Do78W2Rk7WZv9zzTQLayWaj78WiNYRRp4pdeUwDDnJ7aT6szRtLvmqdo9k2h,BP7PAUprKPcAZf5yyTWJ8j4jVc58A5mJW3Mv9XiCq5iR,So11111111111111111111111111111111111111112,1.4514999999999667e-05
4UJ1BCFELy7steEuqPS7mSzTMMrSJtKMFWywz4xF22dMq2SoMUwSYNLcN4xKo6N96J2FJfyBVXG7egXYHEQM5Rcu,Gm16UVXwhB8oaipRTa52qJ36zWeBK4k3CurkT8JGE5VE,So11111111111111111111111111111111111111112,0.0018922980000000006
otwAoC5gumjzofBU7TAHaaaNs3izzYVgNTx7AbGLxuMzSiz8KbkgakXNd8hq8i5ausPPiUm3rV7Jy4vW3BkcZEm,6zhK4gpohxPyk7fd4nTqWMgqLJVZshivxe7r7G9EdTgf,So11111111111111111111111111111111111111112,0.0005706690000000028
3jeoF2CanjBs5J7g2pArTkhS8G3hRp8MQA6pvrDuJPU25dfhkcpbeyJZxf8AsrfRTasNrj4GGpSymzQsyA61jZW5,ANwWDBtanRCF895L5SgjY79AQKJXwG5LdKYfTmQC1pnf,So11111111111111111111111111111111111111112,0.001068803000000007
31PAXPqo9D6dfY7PM6nf6f6AirKUmdEAPp1AbK7SiJnv9RXgbYxHk3L2uFQJDVHAxHQRFwF2fniu46pMJv4fZcYT,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,5.800000000004586e-08
SKXyN96aUmXy6Zkn23Cy41RvPRKrxCtHD9TqNTBuUd7gM2dKdkiGNzosALSqJL157w2hTU1bwmbKX1xBppxZUMh,J1bvXv1ZJW9aMgwL8KKgr5YGxGehGudRbsKYTT7nsXBg,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.08896700000002511
55jfntmsVhpNCqdT1qm3Fw1jBNyY3n9ooMgafVSFrfUQUBoJbnfZYY4t1T5JzPyPBPUHbDB85PMPzrMiCWGvPP1N,HXzkkswG8A2etA2nWWQg6NQKoy4zXrZP5JmXYFrYNRdz,So11111111111111111111111111111111111111112,0.0002999179999999997
3idnQgZ6FGGFErEYhqc4GuFRn2ZrATKeuhqoxc5C4hvracpXJWs8tgHyuE9Ycbapt78v4CihXJyjaEL66q9xEk5S,CbNMHuRaj6DHDzrEn9qDzJC2yo69rb6sntXGpzjhaCs,So11111111111111111111111111111111111111112,0.0024652090000000237
5RUvC9LkNsfnYJR3DFNgepa9928A64bsqenTXEQRiQHfgSa9zWzxrQKCzkfrjuviGURUFNqdA95To2TrtkKwL8hW,7rtiKSUDLBm59b1SBmD9oajcP8xE64vAGSMbAN5CXy1q,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.4
49V33vDqGdu6FYJeAFy1oZVJnk1cTBggePHxJvQ47cJDa8JKiovQWXw923CWT6YnFSfbtvFGHXydwgJAiqX7ZKgB,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,0.00010226600000000016
5NyGvNZhn1fFrDXmdXhseCq2QtMPqNLHbGqLSVVEpUwkLcDH2xEyVQW2b5dGzNJGxse52symkQfkvVRf2JWCobLz,CVyXpJN1X3UQpgtV2YvmSkcSK4YLZHEY1ycRHcz7eiid,So11111111111111111111111111111111111111112,0.00022674300000000147
3hcc7hJK8hLQUk8MB6Thfqy431X5WwbXvVkJN2CfDXGL2rox3vETd4zfFXxYnRs6roSoNpHd3GusXLVq9ZVfbb1A,YcjUULpoURFD8TVwDZC8Wsk4RbAY5L62TH3rJoaFFTk,So11111111111111111111111111111111111111112,0.0006107280000000048
5D897r1L1TjWL7FFCjmAddEjiTb3KeBJvH8c45MciwL69c343r1pCHGeh1pFmLCnCYXU1hkeEXTjUzzH8mDZwDuU,4qWht7gPqJSZtXkKFPG2F1SiU3rF9mLyGGkBpc65x89A,So11111111111111111111111111111111111111112,5.218400000000373e-05
5YQg6BZLLMgZLjfbBYfWRbx1P9BxC4G2RrEUXeUNoCspQ9wzLSLyx1ZzuMXbEWA2fn44qvFkkZ6mHBJJRFjioKE8,yoinkeCWvHf8oG6iMNX7sjG2fVw99Y8d3ReYUnhzFHA,So11111111111111111111111111111111111111112,1.5135999999998928e-05
DSEec2rfs2oSXqPBBu5r6UqsJSbjqRjZE6GrKaMLdqtY3brcfGt5ZswBXwRrqLbeU9ZxkU1dGuF53JZkeukpLgx,RoTaryeH1NnBLVuVfdhFW2GEqoikDYxYw6B8oQCMFaN,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.05027799999999161
676dD7nibNKyUHtdxSh2ZsNfuFnpV5ErzfQjeFuYATPGPHTUQgExfW5shy7qQCgiU8sKniHciYt56xpT3FjwVeQe,CEEXTqHaqbVriXoW4uvdaPShkMaHg9AWnFXLS1nS887C,So11111111111111111111111111111111111111112,0.00014051599999997944
66kLie3shcx4tyAFYPpZ4xHkb9mJtw27vM4Hui3ryXzKqJgSfi5uiFzdj2KAnpUG8JsUFybnfH7RwZ8TaaUJDbHN,BQ4sSypHKjSt9kSS3f5v67V5BqvceL7RY4rSahWenaY7,So11111111111111111111111111111111111111112,1.1572999999999965e-05
4qDptWovjYPHgmGd36caaDXx7A1HskTSeTVKLueJ1Kp3Ubayc4cWjUobMkRsg5WAfqvvcuP8XgemfMGrYo1d55jQ,FkdDHrM8j8psKbxuwjV1jBKCM2JGPygkj7WCX8sSCzNm,So11111111111111111111111111111111111111112,3.2671000000011885e-05
4sXAroXspMo8mmXw8gCWRHtZgMA1e5Y3bs3h7RXjZo1KkXoWs964MsZRKbmYyKjm8oX2Fcxur7Dk542W1RL5a8fg,55NQkFDwwW8noThkL9Rd5ngbgUU36fYZeos1k5ZwjGdn,So11111111111111111111111111111111111111112,0.02302374099999993
DvcxubopXL9mg9gNU7ZSkne79yJkhBZHA8v55tzp81qUzYgZe1qni786LGjjcAXSHidw4m2eHHc2KKMaXwNvbXP,CEEXTqHaqbVriXoW4uvdaPShkMaHg9AWnFXLS1nS887C,So11111111111111111111111111111111111111112,0.0008582570000000012
4S6PqBv1rYeFvBaV2oiG3NkeW6mLKkR448jvfn9hYLgXNVuRUAfs1LAaF2RNeZg4DCMjZhXBVihmRBaSVi53LqBt,A1GC8eqyezWb5gbgaLxzg93LgP84SXhLZymmv7g4t87a,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,0.06019500000002154
2NyNeXYhX42wLXfataBZPfjzt2Sn4urpXUCtUEDLkBSRtcpfU1BUmiHjjvUmwTE6fZLVW5LEieJJBqmc1qRjLv5U,HvFdDWS3RqymRAVx1ZdoL2RjiC38r5dtt19Z8op5jqDK,So11111111111111111111111111111111111111112,0.008608962000000275
3WB84e6inH66XDpoyx885XvDDT717khJHhDZqhqYW8ZX6bDyuBb5fWMcBvdKpoZrRkaCbWRzBUqk2hrSDVukuhmW,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,0.011167391999999998
3sCWaWAXfDpZWFEBh2yGbSvBSe2G43A5YKda6zVxCEpg6vkxmZLhGWn9uMGBrsXGD2hXtF8JLYjvoUQCm3QUNb76,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,5.400000000019972e-08
2mFwRd4qKvhTbAmBybELEk8v8nTMm4JZAnKvaNM36HXpYswbiupRyDBZbykPBfpfc5E5Us9K4DJe4LhBrSmff7ai,H6FTjrbVduVKWiMDDiyvyXYacK17apFajQwymchXfyDT,So11111111111111111111111111111111111111112,0.007802004999999945
27RUSBuSfeaeizL9egMe2ViB6rCHt2DZCvVzJh3oo9Zczey3yzRqk6aV2dmxFS92pEe5qWzUyFswXgXc3odNbxCq,K1tChn2NETQd9cCHe1UmUyWP3rDA92gP1dH4nNyEJrx,So11111111111111111111111111111111111111112,0.0013594040000000085
4Qv8M3T6AJi2oRD2m9nnDj8vkiGT3Kh64F2vXb7jggaaVJ3J461HWP1sNueuaKTkeSG1swrqkvnhcNFBy5DUvKcX,8pY1AukbuPgUE3EetyLa59rFLMimJGT94ZzbMEZcQF4w,So11111111111111111111111111111111111111112,0.0016993119999999945
3QMQ3y6FP58phUUGZHY899oU8ZdjLGVZjtLBhgspT6sQVdqo32RUAGDqi3eEh9UYrWd1Jct3Td6RWtav6WAfR8C8,8iQP7Kqj1sSL8ThenF66Fx5mDYpPTPYTeGx9i25os9VG,So11111111111111111111111111111111111111112,0.0009989529999999969
MkEzatEw2wHizCFvBfrb52sRUkDnJKesWRW8ToowsELzAMS1qRZVn3HK6RH5FCDfjvoobXiiJ5nFKs66f777E5y,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,0.00022305199999998748
2npYu6R8oEV78oonU4b46mt6sMVDXdu6guUUdY2svBXPaaksDRrhJuAZHfHu1KYYNwJZ9xV3Uz1H9RUHhwo4tJnF,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,0.000707061999999925
4SqBrnkBgLGHVvpTcDStiFfNsxKVQ5PH2pdwuNhUzNgDTmYuoCGNKSgW3MAyxA7TA1oopTztf3UHUx5WNNe4zGTL,CbNMHuRaj6DHDzrEn9qDzJC2yo69rb6sntXGpzjhaCs,So11111111111111111111111111111111111111112,0.028133603000000118
5SWEGdFg9v4hfC1a5ch3RbjJeurXxf5mG1qmujjXp6bEQxKpKH84ftRJRcwWjE6omrjrULHyPCkCkCfrY35qeLvM,CbNMHuRaj6DHDzrEn9qDzJC2yo69rb6sntXGpzjhaCs,So11111111111111111111111111111111111111112,0.01882522199999981
4f3faefYVyzD5tSNaKn9g6u9gUhdwAvrb7vYBS1mZpJrYtnzKxoNUuGKPX9g5wKCYuZUmQog3M3hT9D4GVrLfgBB,CbNMHuRaj6DHDzrEn9qDzJC2yo69rb6sntXGpzjhaCs,So11111111111111111111111111111111111111112,0.00022415899999999982
5TUHscjgqAosFATKkeQUAgbgfVJCADuhJkTEC9Hvtsn1Vt4bwta6GoRxybmrWPAPMwCpuBjGsUQEtHzNPVqajXYh,Cdx4Yt2TED94J9fPbDqmJCwvmguzekkFhq35AauCpT4R,So11111111111111111111111111111111111111112,0.0021990170000001363
WZKnUBFTbyrGZsSU4NscwATNb4PRf2amoXCwZsrFedQEySL5QzwPuhiZ1uM6ivTS6LVzhKemkd95H1aQJDp8HZz,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,9.406999999989063e-06
2zPV3FqDyVm5aNJwB4qmt7oEkCEEJncWZvw5oz34E7DNz1rtu8M8N9R1uio2wdDpZ3HVDs5RpKULhUPdrGTihKrK,J7T5xbtADYyaR6vtN1PRhW79SmeiXEfQcEoywocg89aP,So11111111111111111111111111111111111111112,4.27699999999997e-05
4SdBHYmnvukyLSyXGWwBxeWBSUoTZbfp8uRSrwP1qPXdv6L5chMGWmZ2p8acPZh38kpG5Qbe4ENSqJ9fRKVjeSmg,5GpzkbJ1L4sAbJqwfHtVTiiKsRKnR6K9u5QYcQvjnFJd,So11111111111111111111111111111111111111112,0.00010518200000000921
DK3mMgzuL7RudpUU4p5u3bez8vYDC5Q1tGSCHxA6ALMw6WRzg336a8qPvNFBj15k83M6WKZRhR2aRpYTRwZi6Ah,5GpzkbJ1L4sAbJqwfHtVTiiKsRKnR6K9u5QYcQvjnFJd,So11111111111111111111111111111111111111112,0.004646400999999911
2u7rQzVe9BXKRBirTmMrr7SU4B9iJwj6yyQctj8E5FJSGW84C7GMKTCArmZ8SeGtzKWv5cChPrr1Rb9b8wyND3M4,HioX6amL6ZvEMiNAL7V18oJQJhrLZFw1AdbGNg1QXDPc,So11111111111111111111111111111111111111112,1.1436000000086821e-05
42emHnng5w8JsQcYEJrWqerTKE1mfYiT9TjKQcUEK5jVVAvjw9mzuN3YzWv5YMBX1iLBrnzHLdYky9MhMg8uj6G4,4RkFTS4JcnMzRbooLdfawkkKJCfcCXQEFEbELwjdKWbF,So11111111111111111111111111111111111111112,0.004406583000001518
YpyQEbd9DjHt2PgfKnGA69KqCFTdoSd5d3xmiwBksjv4go3wzFYyBzQscsioqjA34FkmiQLepvV8DXNWRPDZGJJ,5Dr7kc6U9hrwv1PQz67nyvhUpvXdQibt6L8RHwUrt2L4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2.4335410000001048
2wZdVJ3zRoLYg9Wv1cBZFHuMdFCc6VXxvAqANnWcazscHTPRLdGbPuFs34drgGv66Br52sMHi7QrqxCCndQjELXF,HJLqkCFiNMUsXvqA9btLXFwKpWgCAXXXmNBFnSELvXSC,So11111111111111111111111111111111111111112,0.006827453999999955
3qFqCrM4g6zt6cGyz7qHnpEcwFF1ajQaGjsE5j62mDotQRJdAUgTZSv6Jiv7nTM9Y1QQYQBX9RTKuRepd1SaCShC,CPrAurx5VjGagUqebweRwv9i38Df98aEDUbdmv3Ke3oF,So11111111111111111111111111111111111111112,0.0006125579999999853
3Aufa6hbwuEU6avSNXA6BwHzodLuHLHpMjcBGXYHxd9otiX8jBMuK4J6zS6ohGSgCbbmaPqdYVMcje1CQm2i89Tv,ZENTek3ovPqhZXZYg1RfMQtX3SpeNzDFUCTBCDFBj8B,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.0024150000000133787
32zBDysHkaTMCVkPUvV7VKxTpijWP3Ag1Jarswh56ox7Ts5hGvn9zXwiwcyBb6cLWmDUXG5ewZRHuHGZP2bVSejZ,4hXZL9iXMvYiMdYnbSzZos4b1r5QUciLPpZ5rPSJou87,So11111111111111111111111111111111111111112,0.006386966999999966
3tRoJb6k8iJjbxZ4nuEFTsMhSpVbYQw8NtM5JHjsB9BaYbCVGYrkfckjZ7dtzkHRtFqCK4CLACRJRm4V9Pgc4mL7,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,So11111111111111111111111111111111111111112,0.008993659999999959
5SBYwUnkfhz3KJz1gVV2tYVDuKxvRaSHozWqiZ1BzY4aXxjxF8q4yNnokxgnVw5pte79gcge1bPSugyic1YeBuum,75ULw1FyG5ZY7aJ9eWGpkydbrP7KQhF6ULZA4Ho9axVi,So11111111111111111111111111111111111111112,0.000534295000000018
5ncQWLQPug7m3zfuupYSvX5DdrXMzf12qCszfVEpwkBQCaCdAMBAL3dSA7GS2CDjEKuGAQfLU266Ng2thGd81pfg,CbNMHuRaj6DHDzrEn9qDzJC2yo69rb6sntXGpzjhaCs,So11111111111111111111111111111111111111112,0.0002576410000000029
3PcdNr31BNTDXJDxSMaeUB39BRZqrws33WtJRq2Y1QXHRMDXD2eLpeMMUtvmdfyeymJ8dFVYP2mt2GjJbdu5T2mR,EuLceVgXMaJNPT7C88pnL7DRWcf1poy9BCeWY1GL8Agd,So11111111111111111111111111111111111111112,0.00014863399999999471
3qutvvxQrFWeMcDU6qmX53b1zuqhoggLth5SnvJbWUpxiEsVBXL87qmFPnwECWgY4mYxjQHXVqoVJrm4jhEvGZtm,A6ovWDuACpuH4ZhAXv4gqG8LrDpCbwQpUFiscaZv9vb8,So11111111111111111111111111111111111111112,0.0003666250000000093
5iKcB1MJqBM3VZtY2N3YKTu9mJwGTJu9y8bGgcqJzMHdZDTLPJDbobvbrcpuVxFiyzkdSfHSa4QLs8iCG4m2AMXz,ByL8L3Ns8hfy17TUNcKiKjQgnLEHgHcPBpekAdnuyeM4,So11111111111111111111111111111111111111112,0.0003718769999999927
3KhaSYURhaTRNgHE1aKFDDV3N7A3S2v5XbqsKT13d6tqaPbnK6hS3DRYZv11T4XCMCvDqktLE1UXcKtvS6HPsnNA,A6ovWDuACpuH4ZhAXv4gqG8LrDpCbwQpUFiscaZv9vb8,So11111111111111111111111111111111111111112,0.00034320099999998743
n5gmTe6UFPqFujyciA8qgCYw4sULbrRDASkMtxbERhgeQbjaTNa75xwcsqn8VLkcziMqhzyckTJ86KeMkPU8Aa5,915xo7soBvFDQrr57bWnCPTy2ZFBAMscT3JQts59bpwg,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2.6270640000000185
rcDzUnUTgRegtNwESuUPCQ65hyuHrnfgWeU2tTX31pxjCpMTc6f4shgRKNKgUPTkHekirkJaGFDyCF4ZUeJLvxs,75ULw1FyG5ZY7aJ9eWGpkydbrP7KQhF6ULZA4Ho9axVi,So11111111111111111111111111111111111111112,0.0019009069999999795
49soGdZjqcMxifLtvn3Qmjt8HbsXqo1rXG54rPdEyx5vGjTMTmVxHs4qs8V6EuMNeqdaKJ5SPuT225u8SjdyvvL2,63ij5wqq2ZQF86uLoH5aH3fZBNyqK9smemuqn7srpZwM,So11111111111111111111111111111111111111112,8.781699999999698e-05
4ZhKUN9w54pFmbh5gta8iKMBLxhNxrYhDjweRA3CKXMHqUSscnnJMguaEEgHPWTm9ZjkE2GHrgKPEixSYEpHD8PG,5NTkFDToxHxbHWMiDxsCUYaZVgXWVancynYqfGUtLV2n,So11111111111111111111111111111111111111112,4.6840999999998856e-05
2jRUR61aTzEKKxrgwVXpJXnyPGNQs8aqqBTnvp7oNNG73NKuf2y2BFgGDrtzQpCwsqT5LKQBhGR7HbAUUwnXk3qm,HXzkkswG8A2etA2nWWQg6NQKoy4zXrZP5JmXYFrYNRdz,So11111111111111111111111111111111111111112,0.00021052099999999997
2Gm1DMVBRv9b9QdMypbXd9PDbhYxjKGzAbhvNsMEwDCC9M4dyhPbrBH7N7vTnPnQU5pWKKA8daLvzNhLSP1aHHAk,Cdx4Yt2TED94J9fPbDqmJCwvmguzekkFhq35AauCpT4R,So11111111111111111111111111111111111111112,0.42694458100000077
4Wk6qWb96fr15ejMf6wbSA9qRbnaGU8X7oiFu78MPs51S69oGv8mPzNqUTBbdPbu8xVrXtUFLrHatgpDBJTxaaKs,3Lpi3SF1kVwaUufCBWmxzCDHAjbgxYVpN2KpfC7c5Y4C,So11111111111111111111111111111111111111112,0.059476403000000566
38Wyg9UgPoVFzvHT8aCJwPg36woL63tNoTZEAdmedcCHqZ89tMeFqAsbeVHyNuZNWcda6dF1K7hJjhXeTc1eLrEk,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,0.0973908520000002
a9EZQr44RV3sXX76dTuD2WvF4TcnNjmfC7kuCmTAqEMHV6SHGFzVKtWKJvscWQRBNf9BNt9wYsaG49cCPWjo3bX,A6ovWDuACpuH4ZhAXv4gqG8LrDpCbwQpUFiscaZv9vb8,So11111111111111111111111111111111111111112,0.00036972700000000025
4qqT5pkJnBiDkB33kZi7WLhLzXVsAutKipZz7Fk4Yd1cn5oSC6KRmwxKn1c13bNJoFz32VHGxbaoprbv1A1vsH76,5BwZUVNcAJtcdN55t83pjy4TVYtrQbCLLdnw2Vu5uKoN,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.10359099999999444
RQm7jxAZK9miCRWUxmhQJogHJuoT8H2fdToLSDdyfGNA3fkrME1RNsqkSybQAiQQXSciCj1V649MqA4ieyWteBG,HvFdDWS3RqymRAVx1ZdoL2RjiC38r5dtt19Z8op5jqDK,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.016096999999999362
VSAAHZ2YEZcP9AQ5WxXyjjBEbmzaAX9zrE8MrJZMeRUwLpDefik3spye8h1r33w33MakEwDMCxYvYUh7kH2qrbZ,4eTTE8YVcVa2i2ww1bdzj8uFSC7HTUfMAqhudH6LtzcS,So11111111111111111111111111111111111111112,0.0003811719999999852
